ID,SAFRA,default,PAY_AMT1_trat,PAY_AMT2_trat,PAY_AMT3_trat,AVG_PAY_trat,PAY_0_trat
2636,200510,0,C0,C1,C1,C0,C1
9839,200601,1,C2,C1,C2,C1,C2
15096,200603,1,C0,C0,C0,C0,C0
19787,200604,0,C2,C2,C2,C1,C0
2001,200510,1,C1,C1,C1,C0,C0
10170,200601,0,C1,C1,C1,C0,C0
637,200510,0,C1,C1,C1,C0,C0
14858,200602,0,C0,C2,C0,C2,C0
1466,200510,0,C1,C1,C1,C0,C0
3960,200511,0,C0,C1,C1,C0,C0
20574,200604,0,C1,C1,C2,C1,C0
12452,200602,1,C0,C1,C2,C0,C1
14729,200602,1,C2,C0,C1,C1,C0
2473,200510,0,C1,C1,C1,C1,C0
11023,200601,0,C1,C2,C1,C1,C0
15797,200603,0,C2,C2,C2,C1,C0
17911,200603,1,C2,C1,C2,C1,C2
8995,200512,0,C2,C0,C2,C1,C0
9698,200601,0,C1,C1,C1,C0,C0
3940,200511,0,C1,C1,C2,C0,C0
20633,200604,0,C1,C1,C0,C0,C0
15394,200603,0,C2,C0,C1,C1,C0
7854,200512,0,C2,C2,C2,C1,C0
8328,200512,1,C1,C2,C2,C1,C0
13934,200602,0,C2,C1,C2,C2,C0
12569,200602,1,C0,C0,C0,C0,C1
1925,200510,1,C2,C2,C2,C1,C0
13550,200602,0,C1,C2,C2,C1,C0
11792,200601,0,C1,C2,C2,C1,C0
1903,200510,0,C2,C2,C2,C1,C0
2888,200510,0,C2,C2,C1,C2,C0
176,200510,1,C1,C1,C2,C1,C1
14031,200602,1,C1,C1,C0,C0,C0
4739,200511,1,C1,C2,C2,C1,C2
19011,200604,0,C2,C2,C2,C1,C0
16240,200603,0,C1,C2,C1,C2,C0
79,200510,1,C1,C1,C1,C0,C0
4421,200511,0,C1,C0,C0,C0,C0
15761,200603,1,C1,C1,C1,C0,C2
9734,200601,0,C1,C1,C1,C0,C0
12751,200602,1,C0,C1,C1,C0,C1
2994,200510,1,C1,C1,C0,C0,C2
19687,200604,1,C0,C1,C1,C0,C2
16075,200603,0,C1,C1,C1,C0,C0
13529,200602,0,C1,C0,C1,C0,C2
4361,200511,0,C2,C2,C2,C1,C0
16203,200603,0,C1,C1,C1,C0,C0
377,200510,0,C0,C1,C1,C0,C1
7377,200512,0,C2,C0,C2,C1,C1
1265,200510,0,C2,C2,C2,C1,C0
12780,200602,1,C0,C0,C0,C0,C1
15852,200603,0,C1,C1,C1,C0,C1
16841,200603,0,C1,C2,C2,C1,C0
3425,200511,0,C1,C1,C0,C0,C0
3047,200511,0,C0,C2,C2,C2,C1
2111,200510,0,C2,C1,C2,C1,C0
11056,200601,1,C1,C1,C1,C0,C0
19319,200604,0,C2,C2,C1,C2,C0
3208,200511,0,C1,C1,C2,C1,C0
8641,200512,0,C1,C2,C0,C1,C0
20503,200604,0,C1,C1,C2,C1,C0
2106,200510,1,C1,C0,C1,C0,C0
17643,200603,0,C2,C2,C2,C1,C0
6164,200512,1,C2,C2,C2,C1,C0
14042,200602,0,C1,C1,C1,C0,C0
14131,200602,0,C2,C2,C2,C1,C0
17061,200603,1,C1,C1,C1,C1,C0
18844,200604,0,C1,C1,C1,C0,C0
5012,200511,1,C0,C1,C0,C2,C0
527,200510,0,C0,C1,C1,C0,C1
3053,200511,0,C1,C1,C1,C0,C1
3200,200511,1,C1,C1,C2,C1,C1
12614,200602,0,C1,C2,C2,C1,C0
1875,200510,1,C1,C1,C1,C0,C0
7617,200512,1,C1,C1,C1,C0,C2
20638,200604,0,C1,C0,C0,C0,C0
2710,200510,0,C1,C1,C1,C0,C0
12792,200602,0,C1,C1,C1,C0,C0
6123,200512,1,C0,C1,C0,C0,C1
6753,200512,1,C0,C1,C1,C0,C2
11128,200601,0,C0,C1,C0,C0,C0
4099,200511,1,C1,C1,C1,C0,C2
5841,200511,0,C1,C1,C2,C1,C0
7046,200512,0,C2,C2,C2,C2,C0
7613,200512,0,C1,C1,C1,C0,C0
13380,200602,0,C2,C1,C2,C1,C0
19329,200604,1,C1,C1,C2,C0,C2
18677,200604,0,C2,C2,C2,C2,C0
16412,200603,0,C2,C1,C1,C0,C0
2889,200510,0,C1,C1,C1,C1,C0
16310,200603,0,C1,C0,C2,C0,C2
16101,200603,1,C1,C1,C0,C0,C0
1920,200510,0,C1,C1,C0,C0,C0
20522,200604,0,C1,C0,C1,C0,C2
15095,200603,1,C0,C1,C0,C1,C0
5202,200511,0,C2,C2,C2,C2,C0
14460,200602,0,C2,C2,C1,C1,C0
275,200510,1,C0,C0,C0,C0,C0
18777,200604,0,C2,C2,C2,C1,C0
19854,200604,1,C0,C0,C0,C0,C1
3840,200511,1,C1,C0,C1,C0,C2
2104,200510,0,C2,C2,C2,C1,C0
8398,200512,0,C1,C1,C0,C0,C0
908,200510,0,C1,C1,C1,C0,C0
7630,200512,0,C2,C2,C1,C1,C0
4789,200511,0,C1,C1,C2,C1,C2
14733,200602,0,C2,C0,C2,C1,C0
84,200510,0,C2,C0,C2,C1,C0
58,200510,0,C2,C2,C2,C1,C0
9214,200601,0,C1,C2,C1,C2,C0
7334,200512,0,C2,C2,C2,C1,C0
9945,200601,0,C1,C1,C0,C0,C0
20087,200604,0,C0,C0,C0,C0,C0
18242,200604,1,C0,C1,C0,C0,C1
15276,200603,0,C1,C1,C1,C0,C0
16167,200603,0,C1,C1,C1,C0,C0
10418,200601,0,C2,C2,C1,C1,C0
19843,200604,0,C2,C0,C2,C1,C2
18094,200604,0,C2,C2,C2,C2,C0
7818,200512,0,C0,C1,C0,C0,C1
20457,200604,0,C2,C2,C2,C1,C0
10844,200601,0,C1,C1,C1,C0,C0
12869,200602,0,C1,C1,C0,C0,C0
963,200510,0,C1,C1,C1,C1,C0
3307,200511,0,C0,C0,C0,C0,C0
14642,200602,0,C1,C1,C1,C0,C0
13801,200602,0,C0,C0,C0,C0,C2
18019,200604,0,C0,C0,C0,C0,C1
1871,200510,0,C2,C1,C2,C0,C0
6615,200512,0,C2,C1,C2,C1,C0
14860,200602,0,C2,C2,C2,C1,C0
9888,200601,0,C2,C2,C2,C2,C0
14182,200602,1,C1,C2,C2,C1,C0
1831,200510,1,C1,C1,C1,C0,C0
360,200510,0,C1,C2,C2,C2,C0
2992,200510,1,C0,C0,C0,C0,C0
2818,200510,1,C0,C1,C1,C0,C2
2044,200510,1,C1,C1,C1,C0,C0
7454,200512,0,C1,C0,C0,C0,C0
15126,200603,0,C2,C2,C2,C2,C0
18938,200604,0,C2,C2,C2,C2,C0
13105,200602,0,C1,C1,C1,C0,C0
19927,200604,1,C1,C1,C1,C0,C0
7061,200512,0,C1,C1,C0,C0,C0
8195,200512,0,C1,C1,C1,C0,C0
934,200510,1,C1,C1,C0,C0,C2
7834,200512,0,C1,C0,C0,C0,C0
17132,200603,0,C1,C1,C1,C0,C0
15419,200603,0,C1,C1,C1,C0,C0
18660,200604,0,C1,C1,C1,C0,C0
532,200510,0,C1,C1,C1,C0,C0
1938,200510,1,C2,C2,C2,C1,C0
19855,200604,0,C1,C1,C1,C0,C0
11333,200601,0,C1,C1,C2,C1,C0
17692,200603,0,C1,C0,C1,C0,C0
11984,200601,0,C1,C1,C2,C1,C1
6035,200512,1,C1,C2,C0,C0,C0
11149,200601,0,C1,C1,C2,C1,C0
18115,200604,0,C1,C1,C1,C0,C0
2173,200510,0,C1,C1,C1,C0,C0
6032,200512,0,C0,C0,C1,C0,C1
11260,200601,0,C1,C1,C1,C1,C2
3982,200511,0,C1,C0,C0,C0,C0
19986,200604,0,C0,C1,C0,C0,C0
9840,200601,0,C1,C1,C1,C0,C0
12329,200602,0,C2,C2,C2,C2,C0
8109,200512,0,C0,C0,C0,C0,C1
5035,200511,1,C1,C1,C1,C0,C0
17233,200603,1,C0,C1,C0,C0,C2
9824,200601,1,C1,C1,C1,C0,C0
7461,200512,0,C2,C2,C2,C2,C0
8805,200512,0,C1,C1,C1,C0,C0
11355,200601,1,C2,C1,C0,C1,C0
5061,200511,1,C1,C1,C1,C1,C2
980,200510,0,C2,C2,C2,C1,C0
14076,200602,0,C2,C2,C2,C1,C0
8106,200512,1,C0,C1,C0,C0,C0
7781,200512,1,C1,C1,C1,C1,C0
4002,200511,1,C0,C0,C1,C0,C0
18750,200604,0,C1,C2,C2,C1,C0
9834,200601,0,C2,C2,C2,C1,C0
13532,200602,1,C2,C2,C1,C1,C2
2038,200510,0,C1,C1,C1,C1,C0
18847,200604,0,C2,C2,C2,C1,C0
9721,200601,0,C1,C1,C2,C1,C0
11272,200601,0,C0,C1,C0,C0,C0
7356,200512,0,C1,C1,C1,C1,C0
13652,200602,0,C1,C1,C1,C0,C0
2921,200510,0,C1,C1,C1,C0,C0
16436,200603,0,C0,C0,C0,C0,C0
19647,200604,0,C1,C1,C2,C1,C0
10486,200601,0,C0,C0,C0,C0,C0
15931,200603,0,C1,C2,C2,C1,C0
2576,200510,0,C2,C2,C2,C1,C0
1561,200510,0,C1,C1,C1,C0,C0
202,200510,0,C2,C0,C2,C1,C0
7873,200512,0,C2,C1,C2,C1,C0
4298,200511,0,C1,C1,C0,C0,C0
3787,200511,0,C2,C2,C2,C2,C0
11766,200601,0,C2,C1,C2,C2,C0
4093,200511,0,C1,C2,C0,C1,C2
20164,200604,1,C0,C0,C0,C0,C2
1959,200510,0,C1,C1,C2,C0,C0
18406,200604,0,C1,C1,C1,C0,C0
11281,200601,0,C0,C1,C0,C0,C0
20870,200604,0,C2,C2,C2,C1,C0
1719,200510,0,C1,C2,C0,C0,C0
6771,200512,0,C2,C1,C2,C1,C0
17935,200603,0,C1,C1,C1,C0,C0
17607,200603,0,C2,C2,C2,C1,C0
20008,200604,0,C1,C1,C1,C0,C0
10169,200601,0,C2,C2,C2,C1,C0
4199,200511,0,C2,C1,C1,C1,C0
1912,200510,0,C1,C2,C2,C1,C0
19010,200604,0,C2,C2,C2,C1,C0
2279,200510,1,C1,C1,C1,C1,C2
14549,200602,0,C1,C1,C0,C2,C0
18550,200604,0,C1,C1,C2,C1,C0
14792,200602,1,C0,C0,C0,C0,C2
19229,200604,0,C1,C2,C1,C1,C0
4035,200511,0,C1,C1,C1,C0,C0
16071,200603,0,C1,C1,C2,C1,C0
14272,200602,0,C1,C1,C2,C1,C0
18772,200604,1,C1,C1,C1,C0,C0
3316,200511,0,C2,C2,C2,C2,C0
19744,200604,0,C1,C1,C1,C2,C0
7029,200512,1,C1,C2,C0,C1,C0
20833,200604,0,C2,C2,C2,C2,C0
6715,200512,0,C1,C1,C1,C0,C2
3694,200511,0,C1,C0,C1,C0,C0
6444,200512,0,C2,C2,C2,C1,C0
13609,200602,0,C2,C2,C1,C2,C0
6809,200512,0,C1,C1,C2,C1,C0
1827,200510,1,C2,C2,C2,C1,C0
17080,200603,0,C1,C1,C2,C1,C0
18306,200604,0,C1,C1,C1,C0,C0
19003,200604,0,C1,C1,C2,C1,C0
11053,200601,1,C2,C0,C2,C1,C2
706,200510,1,C1,C1,C1,C0,C0
3487,200511,0,C1,C2,C2,C1,C0
14341,200602,0,C0,C1,C1,C0,C2
6642,200512,0,C2,C1,C2,C1,C0
20019,200604,0,C2,C2,C2,C2,C0
3701,200511,0,C1,C2,C2,C1,C0
18450,200604,0,C0,C1,C1,C0,C1
4581,200511,0,C1,C1,C1,C0,C0
10614,200601,0,C1,C0,C0,C0,C0
2937,200510,0,C1,C0,C0,C0,C0
15772,200603,0,C1,C1,C1,C1,C0
11137,200601,0,C1,C1,C2,C1,C0
1788,200510,0,C2,C2,C2,C2,C0
10720,200601,0,C2,C1,C2,C1,C0
18609,200604,0,C1,C1,C2,C1,C0
15469,200603,1,C0,C0,C0,C0,C0
8709,200512,1,C1,C0,C0,C1,C1
15900,200603,0,C2,C1,C2,C1,C0
14831,200602,0,C1,C1,C1,C0,C0
7175,200512,0,C1,C0,C1,C0,C2
12484,200602,0,C1,C1,C2,C1,C0
15652,200603,0,C0,C2,C1,C1,C1
7737,200512,1,C1,C1,C0,C0,C0
7965,200512,0,C1,C1,C0,C0,C0
20113,200604,0,C2,C2,C2,C2,C0
17902,200603,0,C1,C1,C1,C0,C0
20990,200604,0,C1,C1,C1,C1,C0
14699,200602,0,C1,C1,C1,C2,C0
11509,200601,0,C0,C0,C2,C2,C1
15628,200603,0,C2,C2,C0,C1,C0
110,200510,0,C0,C0,C0,C0,C1
18832,200604,0,C1,C1,C1,C0,C0
1112,200510,0,C1,C1,C1,C0,C0
1952,200510,0,C1,C1,C1,C0,C0
13114,200602,0,C2,C2,C2,C1,C0
6225,200512,0,C2,C0,C2,C1,C0
17084,200603,0,C1,C0,C1,C0,C0
6320,200512,0,C1,C1,C1,C0,C0
3742,200511,0,C0,C1,C0,C0,C1
18335,200604,0,C1,C1,C1,C0,C0
12948,200602,1,C2,C2,C2,C1,C0
20657,200604,1,C2,C1,C1,C0,C0
17986,200603,1,C2,C2,C2,C1,C0
3445,200511,0,C1,C1,C1,C0,C0
1863,200510,0,C2,C2,C2,C2,C0
17652,200603,0,C0,C1,C2,C1,C0
8727,200512,0,C1,C1,C1,C0,C0
8035,200512,0,C2,C2,C2,C2,C0
15473,200603,0,C2,C2,C2,C2,C0
16266,200603,0,C1,C1,C2,C1,C0
1445,200510,1,C0,C1,C1,C0,C1
19239,200604,0,C2,C1,C2,C1,C0
2213,200510,0,C1,C1,C1,C0,C0
14847,200602,1,C0,C0,C0,C0,C1
15213,200603,1,C0,C0,C0,C0,C1
8947,200512,0,C1,C1,C1,C0,C0
9125,200601,1,C1,C2,C1,C1,C0
7916,200512,0,C2,C2,C2,C2,C0
19911,200604,0,C1,C1,C2,C0,C0
17714,200603,0,C2,C2,C2,C1,C0
3593,200511,1,C1,C1,C1,C0,C2
18313,200604,0,C1,C1,C1,C0,C0
1360,200510,0,C2,C1,C1,C2,C0
7206,200512,1,C1,C1,C2,C1,C0
16977,200603,0,C1,C1,C2,C1,C0
9755,200601,0,C0,C0,C0,C0,C0
11580,200601,0,C1,C1,C1,C0,C0
8881,200512,0,C2,C2,C2,C2,C0
15130,200603,0,C1,C2,C2,C2,C0
10103,200601,1,C1,C0,C1,C0,C2
3601,200511,0,C0,C0,C0,C0,C1
13189,200602,1,C1,C1,C1,C0,C1
18495,200604,0,C2,C1,C2,C2,C1
17466,200603,0,C0,C0,C2,C2,C0
5673,200511,0,C2,C1,C2,C2,C1
11557,200601,0,C1,C1,C1,C0,C0
18188,200604,0,C1,C1,C1,C0,C0
16484,200603,0,C1,C1,C1,C0,C0
10628,200601,0,C1,C2,C1,C1,C0
3094,200511,0,C2,C2,C2,C2,C2
8635,200512,0,C1,C1,C1,C0,C0
5763,200511,0,C1,C0,C1,C0,C0
18304,200604,1,C1,C1,C0,C0,C0
3137,200511,0,C1,C1,C1,C1,C0
12834,200602,0,C2,C2,C2,C1,C0
5404,200511,0,C2,C2,C2,C2,C0
5329,200511,0,C1,C1,C1,C0,C0
931,200510,0,C1,C1,C2,C1,C0
12287,200602,0,C1,C1,C2,C0,C2
19571,200604,0,C1,C1,C1,C0,C0
2171,200510,0,C1,C1,C1,C0,C0
7065,200512,1,C1,C1,C1,C0,C0
20516,200604,0,C1,C1,C1,C0,C0
6806,200512,0,C1,C1,C1,C0,C0
5272,200511,0,C1,C1,C1,C0,C0
10054,200601,1,C2,C2,C2,C2,C0
17960,200603,1,C0,C2,C0,C1,C2
2263,200510,0,C2,C0,C2,C2,C2
14020,200602,0,C2,C2,C2,C2,C0
20801,200604,0,C2,C2,C2,C2,C0
8209,200512,1,C1,C2,C0,C1,C0
12135,200602,0,C2,C1,C2,C1,C0
17970,200603,0,C1,C1,C1,C0,C0
18652,200604,0,C2,C2,C2,C1,C0
16845,200603,1,C0,C0,C0,C0,C1
1961,200510,1,C1,C0,C1,C0,C2
16727,200603,0,C0,C1,C0,C0,C1
1407,200510,0,C2,C1,C1,C1,C0
10273,200601,0,C0,C0,C0,C0,C1
18284,200604,0,C2,C2,C2,C1,C0
16762,200603,0,C1,C1,C1,C1,C0
292,200510,1,C0,C0,C0,C0,C1
8076,200512,0,C1,C0,C0,C1,C1
2609,200510,1,C1,C1,C1,C0,C0
16955,200603,0,C2,C1,C2,C1,C0
17195,200603,0,C2,C1,C1,C1,C0
14293,200602,1,C1,C1,C2,C1,C0
11470,200601,0,C1,C1,C1,C0,C0
4648,200511,0,C2,C2,C2,C1,C0
5474,200511,0,C1,C1,C1,C1,C0
2394,200510,0,C1,C0,C1,C0,C0
11029,200601,1,C1,C1,C1,C0,C0
18167,200604,0,C1,C1,C1,C0,C0
3492,200511,0,C2,C2,C2,C2,C0
18148,200604,0,C2,C2,C2,C2,C0
11879,200601,0,C1,C1,C1,C0,C0
7064,200512,0,C1,C1,C1,C0,C0
5941,200511,0,C1,C1,C1,C1,C0
20891,200604,0,C0,C0,C0,C0,C0
2053,200510,0,C1,C1,C0,C0,C0
3036,200511,0,C1,C0,C0,C0,C1
3374,200511,0,C0,C0,C0,C0,C0
3925,200511,0,C1,C2,C2,C1,C0
14635,200602,0,C2,C1,C2,C1,C0
11220,200601,0,C1,C0,C1,C0,C0
2995,200510,0,C1,C1,C0,C0,C0
17682,200603,1,C1,C1,C1,C0,C0
13069,200602,0,C1,C1,C2,C1,C0
5948,200511,0,C2,C1,C1,C1,C0
481,200510,0,C2,C1,C0,C2,C0
8220,200512,1,C1,C1,C1,C0,C0
1349,200510,0,C2,C1,C2,C1,C0
13530,200602,0,C0,C1,C0,C0,C0
9550,200601,0,C0,C1,C1,C0,C1
12090,200602,0,C2,C1,C2,C1,C0
17696,200603,0,C2,C1,C2,C2,C0
6071,200512,0,C1,C1,C1,C0,C0
18608,200604,0,C1,C1,C1,C0,C0
5047,200511,0,C2,C2,C1,C2,C0
8760,200512,0,C1,C1,C1,C0,C0
11630,200601,0,C2,C1,C1,C1,C0
1191,200510,0,C1,C1,C1,C0,C0
1488,200510,0,C2,C1,C1,C1,C0
11496,200601,0,C1,C0,C1,C0,C0
5107,200511,0,C1,C1,C1,C0,C0
20401,200604,0,C1,C1,C1,C0,C0
12731,200602,0,C1,C1,C1,C0,C0
9334,200601,0,C2,C2,C2,C2,C0
16201,200603,0,C0,C0,C0,C0,C1
15894,200603,0,C1,C1,C1,C0,C0
1198,200510,0,C0,C1,C1,C0,C0
2172,200510,0,C1,C1,C2,C1,C0
20808,200604,1,C1,C1,C1,C1,C0
3872,200511,1,C1,C1,C1,C0,C2
19388,200604,1,C1,C1,C1,C0,C0
2778,200510,0,C2,C2,C1,C1,C0
14878,200602,0,C2,C0,C2,C2,C0
5360,200511,0,C2,C2,C2,C1,C0
14885,200602,1,C1,C1,C0,C0,C0
1905,200510,0,C1,C1,C1,C2,C0
13121,200602,0,C1,C1,C1,C0,C0
8975,200512,1,C1,C1,C2,C1,C2
13151,200602,0,C2,C2,C2,C2,C0
20152,200604,1,C0,C0,C0,C0,C1
5562,200511,1,C1,C1,C2,C1,C0
3296,200511,1,C1,C0,C1,C2,C2
15521,200603,0,C2,C1,C2,C2,C0
5056,200511,0,C1,C1,C1,C0,C0
6245,200512,0,C2,C2,C1,C2,C0
15000,200602,0,C1,C1,C1,C0,C0
18624,200604,0,C1,C1,C1,C0,C0
13263,200602,1,C1,C1,C0,C0,C2
15060,200603,0,C1,C1,C1,C1,C0
1688,200510,0,C1,C1,C1,C0,C0
18064,200604,0,C1,C0,C2,C0,C1
5335,200511,0,C1,C1,C1,C1,C0
3841,200511,0,C2,C1,C2,C1,C0
2644,200510,0,C0,C0,C0,C0,C1
4435,200511,0,C1,C1,C1,C0,C0
17778,200603,0,C1,C1,C1,C0,C0
3219,200511,0,C0,C0,C0,C0,C0
18874,200604,0,C1,C1,C1,C0,C0
6571,200512,0,C1,C0,C1,C0,C1
2193,200510,0,C2,C2,C2,C2,C0
13313,200602,0,C1,C1,C1,C1,C0
761,200510,1,C1,C1,C1,C0,C1
17441,200603,1,C2,C1,C1,C1,C0
1945,200510,1,C1,C2,C2,C2,C2
6224,200512,0,C1,C1,C2,C1,C0
6614,200512,0,C1,C1,C1,C0,C0
8683,200512,1,C1,C0,C1,C0,C2
11974,200601,0,C1,C1,C1,C0,C0
1471,200510,0,C1,C1,C2,C1,C0
18764,200604,0,C1,C1,C1,C0,C0
11910,200601,0,C1,C1,C2,C1,C0
19850,200604,0,C1,C1,C2,C1,C0
19734,200604,0,C2,C1,C2,C2,C0
5212,200511,0,C1,C2,C1,C1,C2
16657,200603,0,C0,C0,C1,C0,C1
7244,200512,1,C1,C1,C1,C0,C0
10323,200601,0,C0,C1,C1,C0,C1
6564,200512,0,C1,C2,C2,C1,C0
1164,200510,0,C2,C1,C2,C1,C0
10051,200601,0,C1,C1,C2,C1,C0
1706,200510,1,C1,C0,C2,C1,C0
12130,200602,0,C1,C1,C1,C0,C0
16402,200603,0,C1,C1,C1,C0,C0
13400,200602,1,C0,C0,C0,C0,C1
7836,200512,0,C2,C1,C1,C1,C0
5997,200511,0,C1,C1,C2,C1,C0
12258,200602,0,C0,C0,C0,C0,C0
10777,200601,0,C0,C0,C0,C0,C1
1736,200510,0,C2,C0,C0,C0,C0
6414,200512,1,C1,C1,C1,C0,C0
15718,200603,0,C2,C1,C2,C1,C0
4366,200511,0,C2,C1,C1,C1,C0
15321,200603,1,C0,C0,C0,C0,C0
462,200510,0,C2,C2,C2,C1,C0
16336,200603,0,C0,C0,C0,C0,C1
10645,200601,0,C2,C2,C2,C2,C0
20721,200604,0,C2,C1,C2,C1,C0
16877,200603,0,C2,C2,C2,C1,C0
17577,200603,0,C2,C1,C2,C1,C0
2160,200510,0,C0,C0,C0,C0,C0
7750,200512,1,C1,C1,C2,C2,C0
1432,200510,1,C1,C1,C1,C0,C2
17124,200603,0,C1,C1,C2,C1,C0
71,200510,0,C0,C1,C1,C0,C0
12028,200602,0,C2,C2,C0,C2,C0
16378,200603,0,C1,C1,C2,C1,C0
4420,200511,0,C0,C2,C1,C1,C0
20769,200604,0,C1,C1,C1,C0,C2
2075,200510,0,C2,C2,C2,C1,C0
16224,200603,1,C1,C1,C0,C0,C2
6672,200512,0,C1,C1,C1,C0,C0
6872,200512,0,C2,C2,C2,C2,C0
9594,200601,1,C0,C0,C0,C0,C2
13314,200602,1,C0,C0,C1,C0,C2
4974,200511,0,C0,C1,C1,C1,C2
12759,200602,0,C2,C1,C1,C1,C0
3452,200511,0,C2,C0,C1,C1,C0
3470,200511,0,C1,C1,C2,C1,C0
8264,200512,0,C1,C2,C1,C0,C0
2624,200510,0,C1,C2,C2,C1,C0
10792,200601,0,C1,C1,C1,C0,C0
8215,200512,0,C0,C0,C0,C0,C0
506,200510,0,C1,C1,C0,C0,C0
7807,200512,0,C1,C1,C1,C1,C0
3566,200511,1,C0,C1,C0,C0,C0
12727,200602,0,C2,C2,C0,C2,C0
3120,200511,0,C2,C2,C2,C2,C0
23,200510,1,C1,C1,C0,C0,C2
11294,200601,1,C1,C1,C1,C0,C2
12306,200602,0,C2,C1,C0,C1,C0
18714,200604,0,C1,C1,C1,C1,C0
14177,200602,1,C1,C1,C1,C0,C2
7651,200512,1,C0,C0,C0,C1,C0
10141,200601,1,C0,C0,C0,C0,C1
18787,200604,0,C1,C1,C1,C0,C0
13461,200602,0,C0,C0,C0,C0,C1
17010,200603,0,C2,C2,C2,C2,C0
20311,200604,0,C2,C2,C2,C1,C0
6632,200512,0,C2,C1,C2,C1,C0
20901,200604,0,C2,C2,C2,C2,C0
17279,200603,0,C1,C1,C1,C0,C2
13090,200602,0,C2,C2,C2,C1,C0
12265,200602,0,C0,C0,C0,C0,C1
5222,200511,1,C1,C1,C1,C1,C0
10128,200601,1,C1,C1,C1,C0,C0
16584,200603,0,C1,C1,C0,C2,C0
20427,200604,0,C1,C1,C1,C0,C0
9057,200601,0,C1,C1,C1,C0,C0
14502,200602,0,C1,C1,C0,C0,C0
11502,200601,0,C1,C1,C1,C0,C0
19443,200604,1,C1,C2,C1,C0,C0
9135,200601,0,C1,C1,C2,C2,C0
3167,200511,1,C1,C1,C0,C0,C1
14169,200602,0,C1,C1,C1,C0,C0
6429,200512,1,C0,C2,C2,C1,C2
8187,200512,0,C2,C2,C2,C1,C0
19520,200604,1,C1,C1,C0,C0,C0
7640,200512,1,C0,C2,C1,C1,C1
17924,200603,1,C1,C1,C1,C0,C2
16815,200603,1,C1,C1,C1,C0,C0
20078,200604,0,C2,C2,C2,C2,C0
3018,200511,1,C1,C0,C0,C0,C0
6044,200512,0,C0,C2,C2,C1,C0
16881,200603,0,C0,C1,C0,C0,C1
8014,200512,0,C1,C1,C1,C0,C0
16113,200603,0,C2,C2,C2,C2,C0
19142,200604,0,C2,C2,C2,C2,C0
9062,200601,0,C0,C2,C2,C1,C2
1979,200510,0,C1,C2,C1,C1,C0
20751,200604,0,C0,C1,C1,C0,C0
4636,200511,0,C2,C1,C1,C1,C1
691,200510,0,C2,C2,C2,C2,C0
3708,200511,0,C2,C1,C2,C1,C0
4852,200511,1,C1,C0,C0,C0,C1
18865,200604,0,C1,C1,C1,C0,C2
10029,200601,0,C1,C1,C1,C0,C0
4886,200511,0,C0,C0,C2,C1,C0
11059,200601,0,C1,C1,C1,C0,C0
15294,200603,0,C1,C2,C1,C1,C0
19698,200604,1,C1,C1,C1,C1,C2
5806,200511,0,C1,C1,C1,C0,C0
5896,200511,0,C2,C2,C2,C1,C0
4759,200511,0,C2,C2,C2,C2,C0
6041,200512,1,C0,C0,C0,C0,C2
8738,200512,0,C1,C1,C1,C0,C0
16726,200603,0,C1,C2,C2,C1,C0
11397,200601,0,C0,C1,C1,C0,C1
11738,200601,0,C1,C1,C1,C0,C0
9560,200601,1,C1,C0,C1,C0,C0
13359,200602,0,C1,C1,C2,C1,C0
18351,200604,1,C1,C0,C1,C0,C0
3356,200511,0,C2,C2,C2,C2,C0
2342,200510,0,C0,C0,C2,C1,C1
8275,200512,0,C0,C1,C1,C0,C1
5185,200511,1,C2,C1,C2,C1,C0
10185,200601,0,C2,C2,C2,C2,C2
20717,200604,0,C1,C2,C2,C1,C0
5236,200511,1,C1,C0,C2,C1,C1
7302,200512,0,C0,C0,C0,C0,C0
10905,200601,0,C1,C1,C1,C0,C0
17007,200603,1,C1,C1,C1,C0,C0
2794,200510,0,C1,C2,C1,C2,C1
12527,200602,1,C1,C2,C1,C1,C0
18554,200604,1,C1,C0,C1,C1,C0
13797,200602,1,C1,C1,C2,C1,C0
7919,200512,0,C1,C1,C2,C1,C0
13351,200602,0,C2,C2,C1,C1,C0
17088,200603,1,C1,C0,C2,C0,C0
14802,200602,0,C1,C1,C0,C0,C1
5544,200511,0,C1,C1,C1,C0,C1
4310,200511,0,C1,C1,C1,C0,C0
13439,200602,0,C1,C1,C1,C0,C1
5016,200511,0,C0,C0,C1,C0,C1
20284,200604,0,C1,C1,C1,C0,C0
2742,200510,0,C1,C1,C1,C0,C0
5572,200511,1,C1,C1,C1,C0,C2
17892,200603,1,C1,C1,C1,C1,C2
10066,200601,1,C1,C1,C0,C0,C0
4603,200511,0,C1,C1,C2,C1,C0
12506,200602,0,C2,C1,C1,C1,C0
12084,200602,1,C1,C0,C0,C1,C2
15560,200603,0,C1,C0,C1,C1,C0
390,200510,1,C1,C1,C0,C2,C0
9927,200601,0,C0,C0,C0,C0,C0
11934,200601,0,C1,C1,C1,C0,C0
14762,200602,0,C1,C0,C0,C0,C1
17147,200603,1,C0,C0,C0,C0,C0
3709,200511,0,C2,C2,C2,C2,C0
19269,200604,0,C0,C0,C0,C0,C0
330,200510,0,C2,C0,C2,C1,C2
2398,200510,0,C1,C1,C1,C0,C0
1790,200510,0,C2,C2,C1,C1,C0
11946,200601,0,C1,C1,C0,C0,C0
5374,200511,0,C2,C1,C2,C1,C0
12311,200602,0,C2,C1,C1,C1,C0
