,id,safra,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sum_bill,avg_bill,max_bill,sum_bill,avg_bill,max_bill
6143,6144,200512,470000,1,1,2,35,0,0,0,0,0,0,393780,371511,318025,248281,254175,256613,15107,13111,10000,10014,9598,10044,1842385.0,307064.17,393780.0,67874.0,11312.33,15107.0
10714,10715,200601,30000,2,2,1,38,0,0,0,0,2,0,7979,9046,10279,10610,10339,8710,1200,1423,754,0,1000,3000,56963.0,9493.83,10610.0,7377.0,1229.5,3000.0
6090,6091,200512,160000,2,2,2,26,-1,-1,-1,-1,0,-1,8036,7663,768,10488,4724,104205,7663,768,10488,2049,104205,3000,135884.0,22647.33,104205.0,128173.0,21362.17,104205.0
19041,19042,200604,50000,2,2,1,23,0,-1,0,0,0,0,14465,48796,50206,50831,42731,43224,50295,2500,2031,1274,1500,1600,250253.0,41708.83,50831.0,59200.0,9866.67,50295.0
19920,19921,200604,50000,2,0,1,40,0,0,0,0,0,0,44749,46229,46798,47647,40500,41921,2229,2298,2100,2500,1921,8432,267844.0,44640.67,47647.0,19480.0,3246.67,8432.0
13375,13376,200602,10000,2,3,1,58,0,0,0,0,0,0,7569,8598,9590,9782,9986,9173,1158,1150,335,346,336,1323,54698.0,9116.33,9986.0,4648.0,774.67,1323.0
2597,2598,200510,90000,2,2,2,24,0,0,0,0,0,0,14520,14747,4753,5152,4664,4833,1240,1220,1000,500,800,1680,48669.0,8111.5,14747.0,6440.0,1073.33,1680.0
8419,8420,200512,110000,1,2,1,46,0,0,0,0,2,0,44953,47315,46997,50740,49115,49529,3087,1769,4512,0,1930,1601,288649.0,48108.17,50740.0,12899.0,2149.83,4512.0
12929,12930,200602,210000,1,2,2,37,0,0,0,0,0,0,15637,17560,16765,18641,18654,16229,3017,3023,5014,5012,2012,2010,103486.0,17247.67,18654.0,20088.0,3348.0,5014.0
15866,15867,200603,240000,2,1,2,29,-1,2,2,-2,-2,-2,3126,3126,626,626,776,783,626,626,626,776,783,1252,9063.0,1510.5,3126.0,4689.0,781.5,1252.0
3654,3655,200511,80000,1,2,1,37,0,0,-1,-1,0,0,43311,16348,9360,6295,14844,29065,5377,9383,6295,10018,21939,5002,119223.0,19870.5,43311.0,58014.0,9669.0,21939.0
8700,8701,200512,310000,1,2,1,36,0,0,0,0,0,0,32782,33587,39572,44598,50570,64916,11406,10773,10819,15766,20645,5000,266025.0,44337.5,64916.0,74409.0,12401.5,20645.0
1,2,200510,120000,2,2,2,26,-1,2,0,0,0,2,2682,1725,2682,3272,3455,3261,0,1000,1000,1000,0,2000,17077.0,2846.17,3455.0,5000.0,833.33,2000.0
13452,13453,200602,50000,1,3,2,32,2,0,0,0,0,0,40486,41526,42539,43532,42858,43481,1691,1704,1697,1558,1727,1446,254422.0,42403.67,43532.0,9823.0,1637.17,1727.0
17043,17044,200603,50000,2,2,1,26,2,2,2,2,2,2,46800,47830,48868,49470,48003,50755,2100,2100,1701,1,3906,0,291726.0,48621.0,50755.0,9808.0,1634.67,3906.0
6970,6971,200512,500000,1,2,1,49,-1,-1,-1,-1,-1,0,371,3523,483,12988,92539,94292,3540,485,13052,92539,3160,1910,204196.0,34032.67,94292.0,114686.0,19114.33,92539.0
12287,12288,200602,200000,1,1,1,40,-1,-1,-1,-2,-1,-1,540,454,0,0,990,0,454,0,0,990,0,0,1984.0,330.67,990.0,1444.0,240.67,990.0
14573,14574,200602,60000,1,2,1,33,-1,0,0,0,0,0,4843,8790,12420,14731,21508,7695,5000,5000,4000,4000,3500,3000,69987.0,11664.5,21508.0,24500.0,4083.33,5000.0
15985,15986,200603,30000,2,3,1,44,1,-2,-2,-2,-2,-1,0,0,0,0,0,379,0,0,0,0,379,0,379.0,63.17,379.0,379.0,63.17,379.0
12597,12598,200602,150000,2,2,1,30,-1,-1,2,-1,-1,-1,696,1392,696,696,873,1392,1392,0,696,873,1392,696,5745.0,957.5,1392.0,5049.0,841.5,1392.0
4556,4557,200511,150000,1,1,1,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11186,11187,200601,180000,1,2,2,30,0,0,0,2,0,0,40735,36337,36882,34000,34798,35488,1581,4626,0,1500,1419,1400,218240.0,36373.33,40735.0,10526.0,1754.33,4626.0
4472,4473,200511,130000,1,3,3,52,0,0,0,0,0,0,106140,69025,58860,45207,41556,42455,3003,2000,2000,2000,1590,2000,363243.0,60540.5,106140.0,12593.0,2098.83,3003.0
20070,20071,200604,200000,2,1,2,31,0,0,0,0,0,0,68244,65243,61590,47301,47232,25231,6018,2507,2011,4140,5072,500,314841.0,52473.5,68244.0,20248.0,3374.67,6018.0
12464,12465,200602,90000,2,1,2,25,-1,-1,-1,-1,0,0,9359,-5,1881,7638,4464,26224,0,1886,7650,1005,23773,1000,49561.0,8260.17,26224.0,35314.0,5885.67,23773.0
16946,16947,200603,50000,1,3,1,57,2,0,0,0,0,0,18275,18494,16978,16282,17363,8833,1509,2003,1200,1281,1512,2308,96225.0,16037.5,18494.0,9813.0,1635.5,2308.0
10488,10489,200601,200000,2,4,2,25,0,0,0,0,0,0,134857,123653,108765,96918,98685,97621,4257,3274,3025,3266,3145,2176,660499.0,110083.17,134857.0,19143.0,3190.5,4257.0
675,676,200510,90000,1,3,2,42,2,2,2,2,2,2,64762,63164,32789,31641,29240,28306,0,2900,0,2500,0,1300,249902.0,41650.33,64762.0,6700.0,1116.67,2900.0
17880,17881,200603,150000,1,1,1,27,-1,-1,-1,-1,-2,-2,390,0,780,0,0,0,0,780,0,0,0,0,1170.0,195.0,780.0,780.0,130.0,780.0
20436,20437,200604,300000,1,2,1,27,0,0,0,0,0,0,11645,13450,11671,12888,17915,18923,3513,2012,3902,7924,2932,2077,86492.0,14415.33,18923.0,22360.0,3726.67,7924.0
17762,17763,200603,150000,2,1,2,64,1,2,0,0,0,0,157231,153171,148994,80196,74328,66806,3,6103,3220,3028,5052,15000,680726.0,113454.33,157231.0,32406.0,5401.0,15000.0
1645,1646,200510,50000,1,2,1,48,0,0,0,0,0,0,40931,40892,41612,18825,18019,18124,1880,1650,10000,1000,700,600,178403.0,29733.83,41612.0,15830.0,2638.33,10000.0
5682,5683,200511,30000,2,2,1,26,2,0,0,0,0,2,25369,23073,21520,18669,15710,15308,1700,1600,700,1401,0,600,119649.0,19941.5,25369.0,6001.0,1000.17,1700.0
8122,8123,200512,130000,1,2,2,30,0,0,0,0,0,2,131801,129141,132221,131743,131986,131430,4800,5250,5050,5700,5100,5012,788322.0,131387.0,132221.0,30912.0,5152.0,5700.0
19405,19406,200604,180000,2,1,1,42,-2,-2,-2,-2,-2,-1,626,0,1290,0,0,1200,0,1290,0,0,1200,0,3116.0,519.33,1290.0,2490.0,415.0,1290.0
17731,17732,200603,90000,2,3,1,58,-2,-2,-2,-2,-2,-2,5563,0,0,0,0,0,0,0,0,0,0,5156,5563.0,927.17,5563.0,5156.0,859.33,5156.0
16506,16507,200603,150000,1,2,2,23,2,0,0,-1,0,0,17635,151686,147474,7474,8173,87500,135018,3000,120000,823,80000,3684,419942.0,69990.33,151686.0,342525.0,57087.5,135018.0
683,684,200510,310000,2,2,2,28,0,0,0,0,0,0,106468,108955,112374,54762,58189,57170,8000,6000,5000,5000,4000,5000,497918.0,82986.33,112374.0,33000.0,5500.0,8000.0
1328,1329,200510,140000,1,2,1,41,0,0,0,0,0,0,109326,111679,113921,114348,111382,112458,5600,5600,4500,4200,4500,4500,673114.0,112185.67,114348.0,28900.0,4816.67,5600.0
3695,3696,200511,50000,2,2,1,44,0,0,2,0,0,0,43596,46320,43976,44287,38113,30778,5000,0,2500,1500,2000,1000,247070.0,41178.33,46320.0,12000.0,2000.0,5000.0
16888,16889,200603,260000,1,2,2,33,0,0,0,0,0,-1,19152,19934,21693,25492,29876,416,5000,5000,5000,5000,416,566,116563.0,19427.17,29876.0,20982.0,3497.0,5000.0
1427,1428,200510,20000,2,2,2,32,2,3,2,2,2,0,17757,17193,16602,19521,18925,18806,0,0,3200,0,900,633,108804.0,18134.0,19521.0,4733.0,788.83,3200.0
12109,12110,200602,420000,1,1,1,54,-1,-1,-1,-1,-1,-1,12349,6545,6377,18801,22180,13211,6576,6420,18892,22285,13270,10683,79463.0,13243.83,22180.0,78126.0,13021.0,22285.0
18050,18051,200604,240000,1,2,2,46,0,0,0,0,0,0,47379,49274,51171,52716,54229,56191,3000,3000,3000,3000,3000,3000,310960.0,51826.67,56191.0,18000.0,3000.0,3000.0
3823,3824,200511,200000,1,2,1,39,-2,-2,-2,-2,-2,-2,15109,3139,12840,3950,7688,2241,3155,12848,3950,7690,2241,2795,44967.0,7494.5,15109.0,32679.0,5446.5,12848.0
6899,6900,200512,160000,2,3,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16440,16441,200603,10000,2,3,2,53,0,-1,2,-1,-1,-2,1473,2095,622,149,-1324,-797,2095,0,1000,0,2000,0,2218.0,369.67,2095.0,5095.0,849.17,2095.0
3445,3446,200511,80000,2,3,3,31,0,0,0,-1,-1,-1,5154,5390,6276,1322,500,175,1124,1010,1322,500,175,1331,18817.0,3136.17,6276.0,5462.0,910.33,1331.0
16493,16494,200603,80000,1,1,2,23,0,0,0,0,0,2,59976,60130,59744,44031,48089,44789,2926,2550,1848,6084,38,4,316759.0,52793.17,60130.0,13450.0,2241.67,6084.0
5494,5495,200511,280000,1,1,1,34,0,0,0,0,0,0,212968,312960,373419,232919,228387,235187,237000,150000,10000,150000,10572,7313,1595840.0,265973.33,373419.0,564885.0,94147.5,237000.0
8191,8192,200512,180000,2,2,2,25,-1,-1,-1,-1,-1,-1,2984,154,2111,1027,596,589,154,2115,1027,596,589,1115,7461.0,1243.5,2984.0,5596.0,932.67,2115.0
14956,14957,200602,20000,2,1,2,23,0,0,0,0,0,0,17165,18387,19573,19504,19642,20128,1500,1600,700,1000,1000,1000,114399.0,19066.5,20128.0,6800.0,1133.33,1600.0
8714,8715,200512,50000,1,2,2,54,0,0,0,0,-2,-1,72374,81665,67450,0,0,16271,15000,2650,0,0,16271,2000,237760.0,39626.67,81665.0,35921.0,5986.83,16271.0
15976,15977,200603,50000,2,2,1,48,1,2,0,0,0,0,18704,18106,19793,19378,18874,19361,0,2000,1500,1000,2000,1000,114216.0,19036.0,19793.0,7500.0,1250.0,2000.0
9367,9368,200601,130000,2,1,1,36,-1,-1,-1,-1,-1,-1,9164,4603,5000,1500,0,390,4605,5000,1500,0,390,5874,20657.0,3442.83,9164.0,17369.0,2894.83,5874.0
9042,9043,200601,340000,2,2,2,52,-2,-2,-2,-2,-2,-2,3375,3267,-2,498,11466,412,3283,0,500,11523,414,15055,19016.0,3169.33,11466.0,30775.0,5129.17,15055.0
932,933,200510,160000,2,2,2,29,2,2,-1,-1,-1,-1,1989,-8,866,0,892,0,0,874,0,892,0,594,3739.0,623.17,1989.0,2360.0,393.33,892.0
19698,19699,200604,390000,2,2,1,33,-1,-1,-1,-1,-1,-1,8243,4610,7599,2947,86790,3628,4644,7677,2947,87476,3639,7769,113817.0,18969.5,86790.0,114152.0,19025.33,87476.0
19528,19529,200604,150000,2,3,2,38,1,-2,-1,2,2,2,1589,1335,9447,4887,11181,6692,1339,9460,0,6702,16,8242,35131.0,5855.17,11181.0,25759.0,4293.17,9460.0
3250,3251,200511,130000,2,1,2,27,0,0,0,0,0,0,86883,99516,77188,78304,79941,81648,40000,3400,3000,3052,3190,3300,503480.0,83913.33,99516.0,55942.0,9323.67,40000.0
3900,3901,200511,130000,1,3,1,48,0,0,0,0,0,0,68629,57168,58103,58595,59822,55572,2187,2000,2000,2053,1964,3002,357889.0,59648.17,68629.0,13206.0,2201.0,3002.0
4676,4677,200511,150000,2,5,1,53,0,0,0,0,0,0,135903,137719,144913,135063,134417,134490,7474,14004,4876,4750,5090,4594,822505.0,137084.17,144913.0,40788.0,6798.0,14004.0
1157,1158,200510,470000,1,3,1,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,789,0.0,0.0,0.0,789.0,131.5,789.0
15381,15382,200603,200000,2,1,2,30,0,0,0,0,0,0,59891,60537,61592,59786,58172,59175,3000,2800,3000,2100,2070,1800,359153.0,59858.83,61592.0,14770.0,2461.67,3000.0
8858,8859,200512,180000,2,1,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12823,12824,200602,200000,2,2,2,31,0,0,0,0,0,0,192698,196484,177001,100908,98873,95548,8135,7163,3783,3766,3500,4000,861512.0,143585.33,196484.0,30347.0,5057.83,8135.0
779,780,200510,50000,2,2,2,31,1,-2,-1,-1,-1,2,0,0,190,0,36059,32851,0,190,0,36059,0,2420,69100.0,11516.67,36059.0,38669.0,6444.83,36059.0
8458,8459,200512,250000,2,2,1,35,0,0,0,0,0,0,242971,244628,243223,245031,247911,247353,8310,7938,8101,8430,8808,7820,1471117.0,245186.17,247911.0,49407.0,8234.5,8808.0
2210,2211,200510,360000,2,1,2,27,1,-2,-1,-1,-1,-1,0,0,830,0,1271,179,0,830,0,1271,179,1970,2280.0,380.0,1271.0,4250.0,708.33,1970.0
16237,16238,200603,20000,2,2,2,45,2,0,0,0,0,2,13696,15156,16183,16893,18200,17769,2000,1574,1284,1591,0,644,97897.0,16316.17,18200.0,7093.0,1182.17,2000.0
16177,16178,200603,50000,2,2,2,29,2,2,2,2,2,2,30715,29923,32700,28768,29639,28629,0,3304,4,2230,0,2009,180374.0,30062.33,32700.0,7547.0,1257.83,3304.0
9826,9827,200601,280000,2,1,2,28,1,-1,-1,0,-1,-1,0,5072,4872,4284,4322,9887,5072,4900,0,4322,9887,49300,28437.0,4739.5,9887.0,73481.0,12246.83,49300.0
6936,6937,200512,370000,1,1,2,28,0,0,0,0,0,-1,87313,90345,37554,7628,1026,1422,5000,6000,2000,1000,1422,3600,225288.0,37548.0,90345.0,19022.0,3170.33,6000.0
8435,8436,200512,290000,2,2,1,39,0,0,0,0,0,0,58281,62061,65710,69452,73627,77890,5000,5000,5000,5000,5000,7000,407021.0,67836.83,77890.0,32000.0,5333.33,7000.0
6591,6592,200512,50000,2,2,1,41,2,0,0,0,-1,0,33343,31392,27315,-60,28890,29168,1502,1000,0,30070,1180,1000,150048.0,25008.0,33343.0,34752.0,5792.0,30070.0
1688,1689,200510,20000,1,2,2,23,0,0,2,0,0,0,18804,17855,17199,17548,17992,31150,2150,1000,504,600,4000,4000,120548.0,20091.33,31150.0,12254.0,2042.33,4000.0
7802,7803,200512,50000,2,2,2,31,2,2,2,2,2,2,30619,31634,32317,32787,33416,34116,1800,1500,1300,1300,1400,1500,194889.0,32481.5,34116.0,8800.0,1466.67,1800.0
11697,11698,200601,240000,2,2,1,35,-1,-1,-1,-1,-1,-1,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,390,8838.0,1473.0,1473.0,7755.0,1292.5,1473.0
2250,2251,200510,170000,2,2,2,30,0,0,0,0,0,2,90727,93345,93812,95613,95972,97230,5000,5000,5000,4400,3000,3600,566699.0,94449.83,97230.0,26000.0,4333.33,5000.0
17629,17630,200603,50000,2,2,2,30,0,0,0,0,0,0,35758,36664,30897,14693,247,0,3000,3000,5000,0,0,0,118259.0,19709.83,36664.0,11000.0,1833.33,5000.0
7326,7327,200512,360000,2,2,1,30,0,0,-1,-1,-1,-1,6419,5290,1330,2255,4164,0,1067,1341,2255,4164,0,211,19458.0,3243.0,6419.0,9038.0,1506.33,4164.0
9244,9245,200601,90000,2,2,1,32,1,-1,-1,-1,-1,-1,0,323,0,2520,1651,0,323,0,2520,1651,0,0,4494.0,749.0,2520.0,4494.0,749.0,2520.0
2429,2430,200510,170000,2,2,2,24,-1,-1,2,0,0,-1,1166,4144,3889,4889,4139,430,3000,0,1000,0,1000,17342,18657.0,3109.5,4889.0,22342.0,3723.67,17342.0
4436,4437,200511,100000,2,2,1,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
19056,19057,200604,30000,2,2,1,38,0,0,2,2,0,0,26664,29803,30766,29918,29071,29527,3582,1734,0,1148,1034,2667,175749.0,29291.5,30766.0,10165.0,1694.17,3582.0
4861,4862,200511,60000,2,2,1,27,0,0,0,0,0,0,43757,29772,30710,28914,29823,28916,2000,2000,1500,1500,1500,1100,191892.0,31982.0,43757.0,9600.0,1600.0,2000.0
9583,9584,200601,20000,1,1,2,23,2,2,2,2,2,2,7040,7897,7622,8294,8016,9382,1128,0,800,0,1500,815,48251.0,8041.83,9382.0,4243.0,707.17,1500.0
5553,5554,200511,400000,2,2,1,44,1,-2,-1,-1,-1,-1,0,0,1228,3405,961,-251,0,1228,3405,961,0,0,5343.0,890.5,3405.0,5594.0,932.33,3405.0
19045,19046,200604,90000,2,2,1,30,0,0,0,0,0,0,6480,6973,7235,8248,8412,8589,1106,1124,1137,301,312,373,45937.0,7656.17,8589.0,4353.0,725.5,1137.0
170,171,200510,270000,1,2,2,37,0,0,0,0,0,0,37695,33397,30534,27598,26344,24641,5000,2000,3000,4000,3000,2000,180209.0,30034.83,37695.0,19000.0,3166.67,5000.0
1757,1758,200510,360000,2,1,2,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18460,18461,200604,50000,2,1,2,23,0,0,0,0,0,0,50933,50906,48560,49826,34318,19884,2400,2500,2608,700,3381,0,254427.0,42404.5,50933.0,11589.0,1931.5,3381.0
14446,14447,200602,80000,1,1,2,39,2,0,0,2,2,0,62281,63774,68204,69484,68247,71110,2500,5500,3000,0,4000,2500,403100.0,67183.33,71110.0,17500.0,2916.67,5500.0
8882,8883,200512,230000,2,5,2,52,0,0,0,0,0,0,155131,156687,153635,74503,46254,141916,6641,6015,2663,5015,100095,5027,728126.0,121354.33,156687.0,125456.0,20909.33,100095.0
6942,6943,200512,20000,1,2,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17771,17772,200603,70000,2,3,2,60,0,0,0,0,0,0,10083,11091,12117,13125,13407,13692,1184,1210,1218,500,500,543,73515.0,12252.5,13692.0,5155.0,859.17,1218.0
9412,9413,200601,50000,1,3,2,23,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
20892,20893,200604,550000,1,1,2,35,2,2,2,2,2,0,539092,552234,565550,572805,823540,501370,23000,23000,18000,0,18373,18159,3554591.0,592431.83,823540.0,100532.0,16755.33,23000.0
899,900,200510,200000,1,1,1,36,-1,-1,0,-1,-1,-1,3877,11496,5935,295,1867,0,11496,1011,297,2923,0,0,23470.0,3911.67,11496.0,15727.0,2621.17,11496.0
3751,3752,200511,180000,2,1,2,29,-1,-1,-1,-1,-2,-2,1010,3070,307,0,0,0,3394,307,0,0,0,0,4387.0,731.17,3070.0,3701.0,616.83,3394.0
10349,10350,200601,20000,1,1,1,35,0,0,0,0,0,0,5745,6023,7053,5909,3287,3604,2224,1171,500,500,500,5000,31621.0,5270.17,7053.0,9895.0,1649.17,5000.0
6047,6048,200512,20000,2,2,1,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4021,4022,200511,270000,2,2,2,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5622,5623,200511,130000,1,3,2,45,0,0,-1,0,-1,-1,13513,11800,2522,1261,390,390,1000,2522,0,390,390,390,29876.0,4979.33,13513.0,4692.0,782.0,2522.0
18374,18375,200604,30000,2,1,2,23,0,0,0,0,-1,-1,20958,12186,5754,5070,759,2480,1092,1109,1000,759,2480,0,47207.0,7867.83,20958.0,6440.0,1073.33,2480.0
14519,14520,200602,300000,1,2,1,38,-1,-1,-1,0,0,-1,374,1685,1485,990,495,495,2000,1485,0,0,495,495,5524.0,920.67,1685.0,4475.0,745.83,2000.0
16527,16528,200603,140000,1,1,2,27,0,-1,0,0,0,0,29751,143701,138062,86738,43417,37398,143713,5554,3619,3002,1940,2921,479067.0,79844.5,143701.0,160749.0,26791.5,143713.0
19784,19785,200604,150000,2,2,2,36,0,0,0,0,0,0,134797,138269,144163,146171,136004,138903,5600,8000,5775,5000,5200,3320,838307.0,139717.83,146171.0,32895.0,5482.5,8000.0
12006,12007,200602,180000,2,1,1,38,2,0,0,0,0,0,183939,176737,179787,181918,169664,173169,8000,7900,6900,6200,6700,6700,1065214.0,177535.67,183939.0,42400.0,7066.67,8000.0
20925,20926,200604,200000,1,1,2,34,-2,-2,-2,-2,-2,-2,1740,10108,291,2515,1133,-363,10108,291,2515,1133,0,0,15424.0,2570.67,10108.0,14047.0,2341.17,10108.0
17993,17994,200603,220000,1,3,2,42,0,0,0,0,0,0,26595,33330,36720,40729,44762,48914,9000,5000,5000,5000,5000,5000,231050.0,38508.33,48914.0,34000.0,5666.67,9000.0
2655,2656,200510,260000,2,1,1,35,2,2,-2,-1,0,0,1013,0,0,6895,3718,0,0,0,6895,0,0,0,11626.0,1937.67,6895.0,6895.0,1149.17,6895.0
20334,20335,200604,440000,2,5,1,64,0,0,0,0,0,0,133996,136606,136771,141131,147251,150332,6319,5000,6625,10000,5443,5501,846087.0,141014.5,150332.0,38888.0,6481.33,10000.0
11380,11381,200601,140000,1,2,1,48,0,0,0,0,0,0,80740,82439,84125,85968,88679,99558,3000,3060,3241,4264,12400,0,521509.0,86918.17,99558.0,25965.0,4327.5,12400.0
11739,11740,200601,300000,2,1,1,47,2,2,2,2,2,2,5000,5000,5000,5000,5000,5000,0,0,0,0,0,0,30000.0,5000.0,5000.0,0.0,0.0,0.0
7202,7203,200512,150000,1,1,2,26,0,0,0,2,0,0,29712,28045,31732,26989,33624,29786,3200,6300,0,10000,2000,2000,179888.0,29981.33,33624.0,23500.0,3916.67,10000.0
16541,16542,200603,50000,1,2,2,27,2,2,0,0,0,0,49079,47992,48502,49170,49891,50570,0,1842,1770,1751,3894,0,295204.0,49200.67,50570.0,9257.0,1542.83,3894.0
10681,10682,200601,80000,2,2,1,46,0,0,0,0,0,0,73366,76178,78560,49399,48420,50600,4000,4000,2000,3000,3003,3003,376523.0,62753.83,78560.0,19006.0,3167.67,4000.0
20761,20762,200604,20000,1,2,2,30,0,0,0,0,0,0,15070,16384,17413,18117,18632,19180,1568,1597,1301,816,1000,779,104796.0,17466.0,19180.0,7061.0,1176.83,1597.0
4594,4595,200511,30000,1,1,1,32,0,0,2,0,0,0,28401,31065,30031,29838,29651,1567,3434,0,597,593,31,0,150553.0,25092.17,31065.0,4655.0,775.83,3434.0
16491,16492,200603,50000,1,2,2,22,0,0,2,0,0,0,51083,50043,98450,48689,19773,19931,3500,1000,2000,900,900,1000,287969.0,47994.83,98450.0,9300.0,1550.0,3500.0
5514,5515,200511,340000,2,1,2,40,0,-1,0,-1,-1,2,68616,6691,10961,8722,4776,2812,7355,10012,8740,4776,0,6000,102578.0,17096.33,68616.0,36883.0,6147.17,10012.0
15002,15003,200603,90000,2,2,1,28,0,0,0,0,0,0,24657,25743,26406,24364,19726,19166,1500,1500,1508,1000,1000,800,140062.0,23343.67,26406.0,7308.0,1218.0,1508.0
16643,16644,200603,120000,1,1,2,35,-1,-1,-1,-1,-1,2,326,326,176,-150,952,476,326,176,0,1428,0,476,2106.0,351.0,952.0,2406.0,401.0,1428.0
3342,3343,200511,50000,2,2,2,28,0,0,0,0,0,0,46096,25370,26331,24749,25269,26847,1442,1403,1000,919,2000,1000,174662.0,29110.33,46096.0,7764.0,1294.0,2000.0
15323,15324,200603,150000,2,3,2,42,0,0,0,0,-1,-1,30643,31209,25977,30776,920,0,1237,1354,5153,924,0,0,119525.0,19920.83,31209.0,8668.0,1444.67,5153.0
18456,18457,200604,130000,2,2,2,27,-1,-1,-1,-1,0,0,3359,-191,191,2898,4728,5149,0,382,2898,1900,500,500,16134.0,2689.0,5149.0,6180.0,1030.0,2898.0
9441,9442,200601,210000,2,1,1,34,0,0,0,0,0,0,8011,5832,7906,5111,2069,0,1126,2400,200,205,0,0,28929.0,4821.5,8011.0,3931.0,655.17,2400.0
16002,16003,200603,80000,2,2,1,34,1,2,2,2,0,0,84720,86221,84062,79076,31984,29306,3808,2804,30,1108,1108,1133,395369.0,65894.83,86221.0,9991.0,1665.17,3808.0
8188,8189,200512,250000,2,1,1,37,-2,-1,2,2,-1,0,0,2886,2325,177,8068,5587,2886,202,0,8068,620,0,19043.0,3173.83,8068.0,11776.0,1962.67,8068.0
6801,6802,200512,380000,1,1,1,53,-2,-2,-2,-2,-2,-2,360,360,360,720,360,360,360,360,720,0,360,360,2520.0,420.0,720.0,2160.0,360.0,720.0
14816,14817,200602,90000,2,3,2,33,0,0,0,0,0,-1,130765,98506,94475,39368,34884,424,4800,4000,1000,698,424,26979,398422.0,66403.67,130765.0,37901.0,6316.83,26979.0
1678,1679,200510,390000,1,2,1,40,1,2,0,0,0,0,424244,395060,258372,261498,213003,102423,587,9500,30140,4235,1998,25226,1654600.0,275766.67,424244.0,71686.0,11947.67,30140.0
7730,7731,200512,50000,2,3,1,53,-1,-1,-1,-1,-1,-1,4794,3848,4682,4521,4165,4809,4000,5000,5000,4200,4810,4763,26819.0,4469.83,4809.0,27773.0,4628.83,5000.0
19266,19267,200604,200000,2,2,1,37,-1,-1,-1,-1,-1,-1,313,0,313,152,148,498,0,313,152,148,498,148,1424.0,237.33,498.0,1259.0,209.83,498.0
6131,6132,200512,350000,1,1,2,27,1,-2,-2,-2,-1,-1,21872,68309,162651,13514,36306,14974,137308,164395,49,36491,15049,14158,317626.0,52937.67,162651.0,367450.0,61241.67,164395.0
14398,14399,200602,400000,1,1,1,36,0,0,0,0,0,-1,44765,35776,67887,20356,12780,11625,10006,3072,72,62,11681,31071,193189.0,32198.17,67887.0,55964.0,9327.33,31071.0
18285,18286,200604,90000,1,2,1,57,0,0,0,0,0,0,10635,10889,10953,11155,15210,19425,3007,3000,3000,5000,6000,8000,78267.0,13044.5,19425.0,28007.0,4667.83,8000.0
11640,11641,200601,80000,2,2,2,27,0,0,0,0,0,0,55647,57737,58577,60169,58426,58204,3000,3923,2500,2100,2200,2075,348760.0,58126.67,60169.0,15798.0,2633.0,3923.0
7901,7902,200512,60000,2,2,1,29,2,2,2,2,2,2,56252,57760,58250,56352,57930,16563,3000,2100,0,2801,0,3619,303107.0,50517.83,58250.0,11520.0,1920.0,3619.0
1966,1967,200510,90000,1,2,1,29,1,1,1,0,0,0,41073,43480,73960,2442,48063,48186,3100,1000,770,48012,1756,1894,257204.0,42867.33,73960.0,56532.0,9422.0,48012.0
4435,4436,200511,210000,2,1,2,35,-2,-2,-2,-2,-2,-2,552,-18,-18,-18,-18,-18,0,0,0,0,0,0,462.0,77.0,552.0,0.0,0.0,0.0
14604,14605,200602,280000,2,2,1,42,-1,0,0,0,0,0,256675,253682,260274,153516,156830,152045,13000,11000,8000,5866,8000,5616,1233022.0,205503.67,260274.0,51482.0,8580.33,13000.0
8871,8872,200512,80000,1,1,2,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
