,id,y,safra,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sum_bill,avg_bill,max_bill,sum_bill,avg_bill,max_bill
27741,27742,0,200607,30000,2,3,2,22,0,0,0,0,0,0,30136,20741,21906,23183,13273,3027,1335,1500,1700,750,200,200,112266.0,18711.0,30136.0,5685.0,947.5,1700.0
27742,27743,0,200607,30000,2,2,2,23,2,2,2,2,2,2,34048,33053,33506,41931,38638,35343,0,1800,9851,0,1183,5132,216519.0,36086.5,41931.0,17966.0,2994.33,9851.0
27743,27744,0,200607,10000,2,1,2,24,0,0,0,0,0,0,6632,7095,7565,8854,9229,8376,2000,2000,2000,1000,1000,1000,47751.0,7958.5,9229.0,9000.0,1500.0,2000.0
27744,27745,0,200607,50000,2,1,2,26,-1,-1,-2,-2,-1,0,5052,0,0,0,4400,9318,0,0,0,4400,5000,7000,18770.0,3128.33,9318.0,16400.0,2733.33,7000.0
27745,27746,0,200607,290000,2,1,2,24,0,0,-2,-2,-1,0,11157,0,0,0,2700,1350,0,0,0,2700,0,1350,15207.0,2534.5,11157.0,4050.0,675.0,2700.0
27746,27747,0,200607,100000,2,1,1,24,0,0,0,0,0,0,10376,36404,37813,38881,39634,40493,26404,2000,2001,1700,1650,1800,203601.0,33933.5,40493.0,35555.0,5925.83,26404.0
27747,27748,1,200607,40000,2,3,1,26,2,2,2,2,2,0,33811,34654,35597,36211,35334,36170,1700,1800,1500,0,1500,1500,211777.0,35296.17,36211.0,8000.0,1333.33,1800.0
27748,27749,1,200607,130000,2,2,2,26,2,0,0,0,0,0,130535,127155,126264,128318,96428,98156,6000,5200,5000,3500,3622,3920,706856.0,117809.33,130535.0,27242.0,4540.33,6000.0
27749,27750,0,200607,100000,2,2,1,26,0,0,0,0,0,0,1962,4911,5933,6942,7102,9966,3000,1106,1115,275,3000,412,36816.0,6136.0,9966.0,8908.0,1484.67,3000.0
27750,27751,0,200607,360000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,300,0,0,0,0,300,0,300.0,50.0,300.0,300.0,50.0,300.0
27751,27752,0,200607,110000,2,1,2,23,0,0,0,0,0,0,78793,79182,76460,60136,41872,38158,3400,4000,2951,1600,1540,1400,374601.0,62433.5,79182.0,14891.0,2481.83,4000.0
27752,27753,0,200607,150000,2,2,2,23,0,0,0,0,0,0,58757,59555,59684,59501,59075,59171,2714,2812,2599,2143,2208,2112,355743.0,59290.5,59684.0,14588.0,2431.33,2812.0
27753,27754,0,200607,100000,2,1,2,23,-1,-1,-1,-1,-1,-1,4802,4802,4714,11642,4897,3722,4806,4718,11734,4901,3723,3723,34579.0,5763.17,11642.0,33605.0,5600.83,11734.0
27754,27755,1,200607,50000,2,1,2,23,1,2,0,0,0,0,50638,49484,45095,9299,3054,0,0,2155,1000,1500,0,3294,157570.0,26261.67,50638.0,7949.0,1324.83,3294.0
27755,27756,0,200607,50000,2,2,2,22,0,0,0,0,-2,-2,50180,38404,29775,0,0,0,2100,1800,0,0,0,0,118359.0,19726.5,50180.0,3900.0,650.0,2100.0
27756,27757,0,200607,50000,2,2,1,22,0,0,0,0,0,0,47718,48719,47725,46467,14767,15085,2106,2200,2000,1000,700,800,220481.0,36746.83,48719.0,8806.0,1467.67,2200.0
27757,27758,1,200607,60000,2,2,2,23,0,0,0,0,0,0,48413,52587,54733,55618,56827,58040,5000,3000,1888,2000,2000,3000,326218.0,54369.67,58040.0,16888.0,2814.67,5000.0
27758,27759,0,200607,40000,2,2,2,23,0,0,0,0,2,2,18653,20035,21406,24735,24050,43317,2000,2000,4000,0,20000,2000,152196.0,25366.0,43317.0,30000.0,5000.0,20000.0
27759,27760,1,200607,50000,2,3,1,25,2,2,0,0,0,0,51243,49805,50654,41776,17083,9412,0,2025,2062,2016,1022,1388,219973.0,36662.17,51243.0,8513.0,1418.83,2062.0
27760,27761,0,200607,80000,2,3,2,25,0,0,0,0,0,0,79986,80012,78748,76722,70370,64510,3000,3010,2700,2300,2500,2000,450348.0,75058.0,80012.0,15510.0,2585.0,3010.0
27761,27762,0,200607,50000,2,2,1,24,0,0,0,-1,0,0,20173,15509,7085,10358,8606,2740,1500,2008,10358,1000,1000,4438,64471.0,10745.17,20173.0,20304.0,3384.0,10358.0
27762,27763,0,200607,10000,2,2,2,22,-1,-1,2,0,0,2,3646,7374,6714,4432,6652,6095,4000,0,2000,3000,0,3870,34913.0,5818.83,7374.0,12870.0,2145.0,4000.0
27763,27764,0,200607,50000,2,2,2,24,0,0,0,0,-2,-2,30344,47000,33034,0,0,0,20002,1000,0,0,0,0,110378.0,18396.33,47000.0,21002.0,3500.33,20002.0
27764,27765,0,200607,180000,2,2,1,24,0,0,-2,-1,-1,-2,6272,0,0,1000,2190,0,0,0,1000,2190,0,384,9462.0,1577.0,6272.0,3574.0,595.67,2190.0
27765,27766,0,200607,80000,2,2,2,25,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
27766,27767,1,200607,50000,2,1,2,25,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
27767,27768,0,200607,50000,2,2,1,25,-1,-1,-1,2,0,-1,8731,2463,8514,5797,2413,33353,2463,8514,0,0,33353,5868,61271.0,10211.83,33353.0,50198.0,8366.33,33353.0
27768,27769,0,200607,30000,2,1,2,22,-2,-2,-2,-2,-2,-2,8066,4869,3781,1991,3951,2612,4869,4000,1991,3951,2612,2668,25270.0,4211.67,8066.0,20091.0,3348.5,4869.0
27769,27770,0,200607,50000,2,5,2,23,0,0,0,0,0,0,48473,49454,47893,30707,50741,49663,2100,2021,1562,26004,1800,2000,276931.0,46155.17,50741.0,35487.0,5914.5,26004.0
27770,27771,0,200607,80000,2,2,2,24,0,0,0,0,0,0,77883,78749,77025,66725,21604,9352,3500,4000,2784,1882,1000,457,331338.0,55223.0,78749.0,13623.0,2270.5,4000.0
27771,27772,0,200607,150000,2,2,2,26,0,0,0,0,0,0,69169,67855,74494,74204,75678,74235,3083,10000,2554,2566,2600,3016,435635.0,72605.83,75678.0,23819.0,3969.83,10000.0
27772,27773,1,200607,120000,2,1,2,24,-1,-1,-1,-1,-1,-1,2946,384,1914,390,0,780,384,1920,390,0,780,0,6414.0,1069.0,2946.0,3474.0,579.0,1920.0
27773,27774,1,200607,80000,2,2,1,24,2,2,-1,0,0,0,3177,-13,4229,4161,4042,6807,0,4242,1032,1000,2812,2248,22403.0,3733.83,6807.0,11334.0,1889.0,4242.0
27774,27775,0,200607,240000,2,2,2,24,0,0,0,0,0,0,75830,50787,51524,31783,33993,36783,1480,1601,1400,3000,3180,37102,280700.0,46783.33,75830.0,47763.0,7960.5,37102.0
27775,27776,0,200607,30000,2,2,2,24,0,0,2,2,0,0,27465,30386,31105,30270,29963,29661,3700,1500,0,1050,1250,2200,178850.0,29808.33,31105.0,9700.0,1616.67,3700.0
27776,27777,0,200607,150000,2,1,2,25,0,0,0,0,0,0,30305,40190,39743,48971,38291,569,10190,10000,10003,0,0,0,198069.0,33011.5,48971.0,30193.0,5032.17,10190.0
27777,27778,0,200607,50000,2,1,2,25,0,0,0,0,0,0,41892,43875,45052,44938,40655,40930,3000,2200,2000,2000,2000,3000,257342.0,42890.33,45052.0,14200.0,2366.67,3000.0
27778,27779,0,200607,50000,2,2,1,24,0,0,0,0,0,2,25562,33879,33441,32697,33693,33029,10000,2000,1500,3000,1500,9,192301.0,32050.17,33879.0,18009.0,3001.5,10000.0
27779,27780,0,200607,230000,2,1,2,24,-1,0,0,0,-1,-1,5883,7923,5418,0,2000,987,7000,1000,0,2000,987,1951,22211.0,3701.83,7923.0,12938.0,2156.33,7000.0
27780,27781,0,200607,90000,2,2,2,24,0,0,0,0,0,0,84137,85684,87396,67761,65602,65902,3210,3503,2420,2400,2400,2694,456482.0,76080.33,87396.0,16627.0,2771.17,3503.0
27781,27782,0,200607,230000,2,1,2,25,-2,-2,-2,-2,-2,-2,264,264,264,264,264,264,264,264,264,264,264,264,1584.0,264.0,264.0,1584.0,264.0,264.0
27782,27783,0,200607,90000,2,1,2,25,0,0,0,0,0,0,6090,7477,8848,10135,11731,8138,1500,1500,1500,2000,1500,1000,52419.0,8736.5,11731.0,9000.0,1500.0,2000.0
27783,27784,0,200607,230000,2,2,1,25,0,0,0,0,0,0,9167,10468,10722,11543,10058,20158,1392,2000,1000,0,10100,2253,72116.0,12019.33,20158.0,16745.0,2790.83,10100.0
27784,27785,0,200607,230000,2,2,2,25,0,0,0,0,0,0,95544,95311,94489,93143,87654,90172,4200,4500,4114,3500,4000,3000,556313.0,92718.83,95544.0,23314.0,3885.67,4500.0
27785,27786,0,200607,420000,2,2,2,25,0,-1,0,0,0,0,17685,28206,122212,117835,112705,111357,30553,100000,4013,3822,4086,3800,510000.0,85000.0,122212.0,146274.0,24379.0,100000.0
27786,27787,0,200607,50000,2,1,2,25,0,0,0,0,0,0,30587,30440,30367,30621,30150,30246,1800,1900,1800,1500,1450,1500,182411.0,30401.83,30621.0,9950.0,1658.33,1900.0
27787,27788,0,200607,70000,2,2,2,24,0,0,0,0,0,0,67897,62826,62595,40327,48673,46158,3000,2916,2004,15006,3000,2200,328476.0,54746.0,67897.0,28126.0,4687.67,15006.0
27788,27789,0,200607,200000,2,4,2,25,-2,-2,-2,-2,-2,-2,3302,0,0,-5,-5,-5,0,0,0,0,0,0,3287.0,547.83,3302.0,0.0,0.0,0.0
27789,27790,0,200607,30000,2,1,2,25,0,0,0,0,0,0,27396,27994,28631,28935,28954,29155,1753,1786,1486,1170,1200,1205,171065.0,28510.83,29155.0,8600.0,1433.33,1786.0
27790,27791,1,200607,60000,2,2,2,24,2,2,0,0,2,2,47210,46155,46838,50044,50923,52158,0,1725,4000,2000,2200,2100,293328.0,48888.0,52158.0,12025.0,2004.17,4000.0
27791,27792,0,200607,230000,2,1,2,25,-2,-2,-2,-2,-2,-2,248,248,248,248,248,248,248,248,248,248,248,248,1488.0,248.0,248.0,1488.0,248.0,248.0
27792,27793,0,200607,100000,2,2,2,25,0,0,0,0,0,0,100778,98987,101368,100466,97117,99252,4000,4000,4000,3500,3700,4000,597968.0,99661.33,101368.0,23200.0,3866.67,4000.0
27793,27794,0,200607,420000,2,3,2,25,2,2,2,0,0,0,68394,72874,71035,57503,56467,53995,5620,0,2000,1892,1979,2226,380268.0,63378.0,72874.0,13717.0,2286.17,5620.0
27794,27795,0,200607,100000,2,2,2,25,-2,-2,-1,0,0,0,880,880,2926,60540,60929,64121,880,2926,58801,2200,5000,3000,190276.0,31712.67,64121.0,72807.0,12134.5,58801.0
27795,27796,0,200607,160000,2,3,2,26,0,0,2,-1,-1,-1,19542,24035,17561,17094,4353,4906,10000,0,17098,4353,2500,0,87491.0,14581.83,24035.0,33951.0,5658.5,17098.0
27796,27797,0,200607,260000,2,1,2,26,0,0,0,0,0,0,238110,244368,245186,254614,176211,180845,10368,15186,14614,7211,7850,6912,1339334.0,223222.33,254614.0,62141.0,10356.83,15186.0
27797,27798,0,200607,280000,2,2,1,26,0,-1,-1,-1,-1,-1,6056,804,4712,1728,2076,1709,1200,4720,1728,2076,1709,7508,17085.0,2847.5,6056.0,18941.0,3156.83,7508.0
27798,27799,0,200607,70000,2,2,2,24,0,0,-2,-1,-1,0,36175,0,0,680,69257,68557,0,0,680,71867,9812,2900,174669.0,29111.5,69257.0,85259.0,14209.83,71867.0
27799,27800,1,200607,50000,2,1,2,26,2,2,2,2,2,0,47068,46010,49333,49708,45112,42063,0,4070,1551,0,1528,3273,279294.0,46549.0,49708.0,10422.0,1737.0,4070.0
27800,27801,1,200607,100000,2,2,2,26,2,2,2,2,2,2,30067,36705,35847,37939,38619,37868,7500,0,3500,1600,0,1600,217045.0,36174.17,38619.0,14200.0,2366.67,7500.0
27801,27802,0,200607,100000,2,1,1,28,1,2,-1,-1,0,0,11059,10105,388,90907,91550,92907,0,388,90907,3413,3359,4824,296916.0,49486.0,92907.0,102891.0,17148.5,90907.0
27802,27803,0,200607,290000,2,1,2,26,-1,0,0,-1,0,0,55758,7970,7106,8901,16813,15723,5029,5035,8925,11030,5077,3425,112271.0,18711.83,55758.0,38521.0,6420.17,11030.0
27803,27804,0,200607,180000,2,1,2,26,-1,-1,-2,-2,-2,-2,3000,0,0,0,0,0,0,0,0,0,0,0,3000.0,500.0,3000.0,0.0,0.0,0.0
27804,27805,1,200607,300000,2,2,1,25,1,2,0,0,0,0,237155,231932,238917,230083,13862,8210,102,11672,9700,1053,2010,13,960159.0,160026.5,238917.0,24550.0,4091.67,11672.0
27805,27806,0,200607,80000,2,2,2,25,0,0,0,0,0,0,34984,37853,36230,37235,38575,39590,3015,1155,1940,1500,1174,1300,224467.0,37411.17,39590.0,10084.0,1680.67,3015.0
27806,27807,0,200607,90000,2,2,1,25,0,0,0,0,0,0,58502,57846,50663,45515,42599,38559,3043,2018,2033,2016,2010,2010,293684.0,48947.33,58502.0,13130.0,2188.33,3043.0
27807,27808,1,200607,500000,2,2,2,29,0,0,0,0,0,0,433792,396009,335873,320755,316650,318228,13678,12021,11428,10871,11736,10699,2121307.0,353551.17,433792.0,70433.0,11738.83,13678.0
27808,27809,0,200607,40000,2,1,2,25,-1,-1,-1,-1,-1,-1,20216,8851,17940,31308,12009,32846,8851,18220,31319,12009,33482,13785,123170.0,20528.33,32846.0,117666.0,19611.0,33482.0
27809,27810,0,200607,170000,2,3,2,26,2,2,2,0,0,0,63977,63630,51986,90196,50464,48282,2550,0,3500,3000,2001,3000,368535.0,61422.5,90196.0,14051.0,2341.83,3500.0
27810,27811,0,200607,30000,2,2,2,25,0,0,0,0,0,0,14045,15363,16108,17888,16505,16511,1555,1300,4894,1000,800,2200,96420.0,16070.0,17888.0,11749.0,1958.17,4894.0
27811,27812,0,200607,120000,2,2,2,23,-2,-2,-2,-2,-2,-2,436,1476,475,804,245,100,1480,478,804,245,144,0,3536.0,589.33,1476.0,3151.0,525.17,1480.0
27812,27813,1,200607,100000,2,2,2,28,0,-1,2,2,-1,-1,1506,89,89,0,356,16213,89,0,0,356,16213,0,18253.0,3042.17,16213.0,16658.0,2776.33,16213.0
27813,27814,0,200607,50000,2,2,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
27814,27815,0,200607,360000,2,2,1,26,-1,-1,-1,-1,0,-1,4183,6469,465,4251,1668,2284,6501,467,5452,41,2286,3656,19320.0,3220.0,6469.0,18403.0,3067.17,6501.0
27815,27816,0,200607,220000,2,1,2,26,0,0,0,0,0,0,29452,33967,41422,44738,51479,56653,5000,8000,4000,7500,6000,4494,257711.0,42951.83,56653.0,34994.0,5832.33,8000.0
27816,27817,0,200607,110000,2,2,2,25,-2,-2,-2,-2,-2,-2,-2628,-5118,31503,-2880,-5000,0,165,36621,1496,10000,5000,0,15877.0,2646.17,31503.0,53282.0,8880.33,36621.0
27817,27818,0,200607,110000,2,1,2,26,0,0,0,0,0,0,113284,110062,100659,93909,78589,52644,5200,4628,4878,3000,2055,1908,549147.0,91524.5,113284.0,21669.0,3611.5,5200.0
27818,27819,0,200607,310000,2,2,2,26,0,0,0,0,0,0,219155,223308,225574,224001,230902,105844,10000,10000,6000,10000,39000,4000,1228784.0,204797.33,230902.0,79000.0,13166.67,39000.0
27819,27820,0,200607,50000,2,2,2,27,-1,-1,-1,-1,-1,-1,45750,1655,8425,10408,53327,318,1655,8425,10424,53327,318,3770,119883.0,19980.5,53327.0,77919.0,12986.5,53327.0
27820,27821,0,200607,50000,2,1,2,26,1,-2,-2,-2,-2,-2,-18,-18,-18,-18,-18,-18,0,0,0,0,0,0,-108.0,-18.0,-18.0,0.0,0.0,0.0
27821,27822,0,200607,200000,2,1,2,26,0,0,0,0,0,0,29339,21624,22409,11671,5493,3288,2000,1770,2003,900,1800,1569,93824.0,15637.33,29339.0,10042.0,1673.67,2003.0
27822,27823,0,200607,120000,2,2,1,27,0,0,-1,-1,-2,-2,50620,15000,100,0,0,0,1000,100,0,0,0,0,65720.0,10953.33,50620.0,1100.0,183.33,1000.0
27823,27824,1,200607,80000,2,2,1,27,1,2,0,0,0,0,81841,79062,74722,40151,28424,29059,15,2876,2052,625,693,84,333259.0,55543.17,81841.0,6345.0,1057.5,2876.0
27824,27825,0,200607,320000,2,2,2,27,0,0,0,0,0,0,228129,324028,295760,151783,125860,137856,100741,15993,57149,5136,40275,10013,1263416.0,210569.33,324028.0,229307.0,38217.83,100741.0
27825,27826,0,200607,210000,2,1,2,27,-1,-1,-1,-1,-1,-2,4426,0,1349,10368,0,0,0,1349,10368,0,0,0,16143.0,2690.5,10368.0,11717.0,1952.83,10368.0
27826,27827,1,200607,90000,2,2,2,26,2,2,2,2,0,0,88103,90951,92226,89817,87296,89130,8300,3600,0,3300,3400,4000,537523.0,89587.17,92226.0,22600.0,3766.67,8300.0
27827,27828,0,200607,170000,2,1,2,26,0,0,0,0,0,0,172523,164962,169636,152603,114885,105735,8000,9000,5800,3505,3500,3300,880344.0,146724.0,172523.0,33105.0,5517.5,9000.0
27828,27829,0,200607,310000,2,2,2,25,-2,-2,-2,-2,-2,-2,2548,10304,12497,8568,1787,498,10317,12497,8580,1787,498,3019,36202.0,6033.67,12497.0,36698.0,6116.33,12497.0
27829,27830,0,200607,360000,2,2,2,26,2,0,-1,0,-1,-1,2143,3060,3548,3408,5995,10136,1000,3548,1000,5995,10136,5882,28290.0,4715.0,10136.0,27561.0,4593.5,10136.0
27830,27831,0,200607,200000,2,1,2,26,-2,-2,-2,-2,-2,-2,2364,442,33442,2140,964,2075,442,33448,2140,964,2075,7511,41427.0,6904.5,33442.0,46580.0,7763.33,33448.0
27831,27832,0,200607,500000,2,3,2,26,0,0,0,0,0,0,16162,18581,19321,21986,22440,25070,3000,1335,3000,811,3000,3500,123560.0,20593.33,25070.0,14646.0,2441.0,3500.0
27832,27833,0,200607,300000,2,2,2,26,0,0,0,0,0,0,212323,216844,220004,18715,18675,18693,8420,7117,1285,702,810,542,705254.0,117542.33,220004.0,18876.0,3146.0,8420.0
27833,27834,1,200607,130000,2,2,2,26,1,2,0,0,0,0,99290,96811,99330,94501,91503,91064,0,5000,3358,3500,6000,3500,572499.0,95416.5,99330.0,21358.0,3559.67,6000.0
27834,27835,0,200607,260000,2,1,2,26,0,0,0,0,0,0,144112,144619,142380,141746,112938,110346,5033,5046,4573,4000,3800,4000,796141.0,132690.17,144619.0,26452.0,4408.67,5046.0
27835,27836,0,200607,100000,2,3,2,27,0,0,0,0,0,0,89312,141034,61119,58535,54224,51204,3000,2208,2700,2000,1844,1709,455428.0,75904.67,141034.0,13461.0,2243.5,3000.0
27836,27837,0,200607,70000,2,2,2,26,0,0,0,0,0,0,65229,66348,67292,67091,49303,49350,3000,3100,2400,2000,2000,2000,364613.0,60768.83,67292.0,14500.0,2416.67,3100.0
27837,27838,1,200607,100000,2,2,1,26,0,0,0,2,0,0,95087,87380,87083,82653,72867,74140,3965,7138,0,2448,2674,2672,499210.0,83201.67,95087.0,18897.0,3149.5,7138.0
27838,27839,0,200607,80000,2,1,2,26,0,-1,-1,2,2,2,1238,376,2281,1356,355,-520,376,2281,0,0,0,35893,5086.0,847.67,2281.0,38550.0,6425.0,35893.0
27839,27840,1,200607,100000,2,1,2,25,2,0,0,2,0,0,97570,87923,91078,86433,65149,64810,4100,5514,2500,3000,4000,3000,492963.0,82160.5,97570.0,22114.0,3685.67,5514.0
27840,27841,0,200607,70000,2,1,2,24,0,0,0,2,2,2,47220,48432,52650,53099,51648,55409,2000,5000,1900,0,4600,0,308458.0,51409.67,55409.0,13500.0,2250.0,5000.0
27841,27842,0,200607,170000,2,1,2,27,2,2,2,0,0,0,169057,170609,164777,166227,166199,169533,7500,0,7400,5978,6251,5872,1006402.0,167733.67,170609.0,33001.0,5500.17,7500.0
27842,27843,0,200607,30000,2,1,2,26,-1,2,2,2,0,0,9600,8805,10534,8240,7027,7034,0,2399,0,388,260,478,51240.0,8540.0,10534.0,3525.0,587.5,2399.0
27843,27844,0,200607,20000,2,3,2,26,1,2,0,0,0,0,18025,17443,18117,17040,17763,17666,0,1277,1300,1000,799,2000,106054.0,17675.67,18117.0,6376.0,1062.67,2000.0
27844,27845,0,200607,180000,2,1,2,26,-1,-1,-1,-1,-1,-1,17517,27856,16285,9632,15025,53941,28000,16370,9676,15098,54207,87358,140256.0,23376.0,53941.0,210709.0,35118.17,87358.0
27845,27846,1,200607,30000,2,2,1,27,2,0,0,2,2,2,20581,21632,24267,24572,24872,25427,1700,3300,1000,1000,1100,1000,141351.0,23558.5,25427.0,9100.0,1516.67,3300.0
27846,27847,0,200607,80000,2,1,2,27,0,0,0,0,0,0,82150,80163,81296,81624,81614,78268,3463,3600,3624,3200,3100,6200,485115.0,80852.5,82150.0,23187.0,3864.5,6200.0
27847,27848,0,200607,60000,2,2,2,27,0,0,0,2,2,2,27921,29954,33166,33528,32690,34661,2500,3700,1200,0,2500,2500,191920.0,31986.67,34661.0,12400.0,2066.67,3700.0
27848,27849,0,200607,150000,2,1,2,26,0,0,0,0,0,0,151812,145411,132560,121003,69091,55543,7005,6612,4540,2426,1854,2424,675420.0,112570.0,151812.0,24861.0,4143.5,7005.0
27849,27850,0,200607,50000,2,3,2,23,2,0,0,0,0,0,46913,47486,47963,33499,19227,19334,1938,1703,1304,680,696,717,214422.0,35737.0,47963.0,7038.0,1173.0,1938.0
27850,27851,0,200607,360000,2,1,1,27,1,-2,-1,-1,0,0,0,0,9000,3002,3063,3063,0,9000,3002,61,0,0,18128.0,3021.33,9000.0,12063.0,2010.5,9000.0
27851,27852,0,200607,70000,2,3,1,26,2,0,0,0,0,0,71832,71147,72227,71078,50777,50841,3275,3800,3200,1950,2000,1828,387902.0,64650.33,72227.0,16053.0,2675.5,3800.0
27852,27853,1,200607,50000,2,1,2,27,2,0,0,0,2,0,48064,47691,49140,49423,48377,48158,3000,2525,3900,0,2000,4500,290853.0,48475.5,49423.0,15925.0,2654.17,4500.0
27853,27854,1,200607,90000,2,1,2,28,1,2,0,0,0,2,52061,50472,46226,40920,29863,19674,79,5000,10009,10000,0,7000,239216.0,39869.33,52061.0,32088.0,5348.0,10009.0
27854,27855,0,200607,60000,2,3,2,27,0,0,0,0,0,0,39325,40668,42009,43804,44473,45752,2000,2000,2500,1700,2000,1700,256031.0,42671.83,45752.0,11900.0,1983.33,2500.0
27855,27856,0,200607,360000,2,1,2,27,-2,-2,-2,-2,-2,-2,2434,3881,2394,2441,2441,2441,3900,2406,2453,2453,2453,2453,16032.0,2672.0,3881.0,16118.0,2686.33,3900.0
27856,27857,0,200607,70000,2,2,2,22,0,0,0,0,0,0,66748,52642,40934,34685,30166,29299,2049,1700,1446,1000,1044,1176,254474.0,42412.33,66748.0,8415.0,1402.5,2049.0
27857,27858,1,200607,20000,2,2,2,23,3,2,2,2,2,2,12508,12015,14459,14498,14029,15179,0,2955,597,0,1473,0,82688.0,13781.33,15179.0,5025.0,837.5,2955.0
27858,27859,1,200607,110000,2,2,1,25,2,0,0,0,0,0,30079,29349,27630,22017,20517,18534,1494,1402,1534,800,700,616,148126.0,24687.67,30079.0,6546.0,1091.0,1534.0
27859,27860,0,200607,30000,2,2,2,25,0,0,0,0,-2,-2,15767,16083,6115,0,0,0,1488,1000,0,0,0,0,37965.0,6327.5,16083.0,2488.0,414.67,1488.0
27860,27861,0,200607,90000,2,3,2,25,0,0,0,-2,-2,-2,74814,71859,0,0,0,0,5000,0,0,0,0,0,146673.0,24445.5,74814.0,5000.0,833.33,5000.0
27861,27862,0,200607,210000,2,2,1,25,0,0,0,0,0,0,142848,94018,96926,100399,101472,103834,5000,4415,6000,3635,4000,5000,639497.0,106582.83,142848.0,28050.0,4675.0,6000.0
27862,27863,0,200607,270000,2,1,2,27,0,0,0,0,0,0,196192,200750,204418,197854,173743,149095,9000,9500,8929,7265,5400,5300,1122052.0,187008.67,204418.0,45394.0,7565.67,9500.0
27863,27864,0,200607,60000,2,1,2,27,2,-1,-1,-1,-1,-1,322,530,8004,692,0,191,563,8004,692,0,191,0,9739.0,1623.17,8004.0,9450.0,1575.0,8004.0
27864,27865,0,200607,280000,2,2,2,24,-1,-1,-1,-1,-1,0,316,316,3861,316,10800,9099,316,3861,316,10800,382,5000,24708.0,4118.0,10800.0,20675.0,3445.83,10800.0
27865,27866,0,200607,50000,2,3,2,25,0,0,0,0,-2,-2,8298,5841,3750,0,0,0,1250,1000,0,0,0,40277,17889.0,2981.5,8298.0,42527.0,7087.83,40277.0
27866,27867,0,200607,70000,2,1,1,25,0,0,0,0,0,-1,69334,66987,58055,44593,-1380,48757,3000,2213,1565,0,50137,1800,286346.0,47724.33,69334.0,58715.0,9785.83,50137.0
27867,27868,0,200607,140000,2,2,2,26,-1,-1,-1,-1,0,0,10066,6465,13524,94419,93295,94599,6483,13566,94422,3100,3600,3621,312368.0,52061.33,94599.0,124792.0,20798.67,94422.0
27868,27869,1,200607,30000,2,3,2,26,0,0,0,0,0,-1,27818,27594,29717,28812,28762,10404,3000,2595,1200,1020,10404,51000,153107.0,25517.83,29717.0,69219.0,11536.5,51000.0
27869,27870,0,200607,70000,2,1,2,26,0,0,0,0,0,0,69754,71377,71225,64644,68427,69893,2791,2939,2364,4876,2557,3599,415320.0,69220.0,71377.0,19126.0,3187.67,4876.0
27870,27871,0,200607,140000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,0,3544,0,0,0,0,3544,0,0,0,0,3544.0,590.67,3544.0,3544.0,590.67,3544.0
27871,27872,0,200607,300000,2,4,2,30,-1,-1,-1,-1,0,-1,10915,3469,2316,58284,6877,5970,3480,3016,58438,20,5987,2795,87831.0,14638.5,58284.0,73736.0,12289.33,58438.0
27872,27873,0,200607,80000,2,2,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,3100,0,0,0,0,0.0,0.0,0.0,3100.0,516.67,3100.0
27873,27874,0,200607,340000,2,2,2,27,0,0,0,0,-1,0,59322,70886,81480,13580,22474,70590,20063,20385,6157,22533,60052,30059,318332.0,53055.33,81480.0,159249.0,26541.5,60052.0
27874,27875,0,200607,310000,2,1,2,27,0,0,0,0,0,0,134525,115126,105687,102306,93929,87681,6200,5222,5197,4000,5000,3980,639254.0,106542.33,134525.0,29599.0,4933.17,6200.0
27875,27876,1,200607,110000,2,2,2,27,1,2,0,0,0,0,59580,54255,55474,45467,46285,47334,0,2230,2100,2010,2150,1200,308395.0,51399.17,59580.0,9690.0,1615.0,2230.0
27876,27877,0,200607,130000,2,1,2,27,0,0,0,0,0,0,68251,66221,67061,64154,15903,16493,3000,2500,2000,1500,1000,1000,298083.0,49680.5,68251.0,11000.0,1833.33,3000.0
27877,27878,0,200607,280000,2,2,2,29,-2,-2,-2,-2,-2,-2,190601,4987,651,3126,3707,11225,4987,651,3126,3707,11225,10482,214297.0,35716.17,190601.0,34178.0,5696.33,11225.0
27878,27879,0,200607,100000,2,1,2,29,1,2,2,2,0,-1,6266,2366,7042,780,390,390,0,5000,0,0,390,1320,17234.0,2872.33,7042.0,6710.0,1118.33,5000.0
27879,27880,0,200607,150000,2,1,2,29,0,0,0,0,0,0,94062,65825,64041,60948,51510,46917,3183,3023,2549,2000,2000,2000,383303.0,63883.83,94062.0,14755.0,2459.17,3183.0
27880,27881,0,200607,130000,2,3,1,26,0,0,2,2,2,0,121329,128791,127881,133130,127159,131069,11000,2600,9000,0,6000,5000,769359.0,128226.5,133130.0,33600.0,5600.0,11000.0
